relative_lateness,prs_score,prs_trend,dispute_rate,response_rate,partial_payment_rate,amount_tier,days_since_last_contact,active_promise_flag,days_until_promised_date,broken_promise_streak,segment,intervention_type,paid_within_N,customer_id,risk_tier,lateness_bucket
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0670-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0671-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0672-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0673-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0674-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0675-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,plan_proposal,True,train-0676-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0677-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0678-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0679-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0680-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,plan_proposal,True,train-0681-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0682-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0683-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,link_resend,True,train-0684-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0685-model_citizen,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0686-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,soft_reminder,False,train-0687-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0688-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0689-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0690-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,soft_reminder,False,train-0691-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0692-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0693-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0694-model_citizen,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0695-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0696-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,channel_escalation,False,train-0697-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0698-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,link_resend,False,train-0699-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,channel_escalation,True,train-0700-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0701-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0702-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0703-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0704-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0705-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0706-model_citizen,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,plan_proposal,False,train-0707-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,plan_proposal,False,train-0708-model_citizen,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0709-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0710-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,plan_proposal,False,train-0711-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0712-model_citizen,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,soft_reminder,False,train-0713-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0714-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0715-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0716-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0717-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0718-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,firm_reminder,False,train-0719-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,link_resend,False,train-0720-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0721-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0722-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0723-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0724-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0725-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0726-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0727-cash_flow_strained_genuine,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0728-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0729-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0730-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,firm_reminder,True,train-0731-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0732-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0733-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0734-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0735-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0736-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0737-degrading,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0738-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,channel_escalation,False,train-0739-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0740-reliable_always_late,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,firm_reminder,False,train-0741-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0742-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0743-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0744-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0745-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,channel_escalation,True,train-0746-disputer,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0747-serial_promiser,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0748-non_responsive,near_term,<=0.3
-1.0,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,link_resend,False,train-0749-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0000-disputer,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,firm_reminder,True,train-0001-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0002-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0004-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,plan_proposal,True,train-0005-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0006-disputer,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,SMB,none,False,train-0007-disputer,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,SMB,none,False,train-0008-reliable_always_late,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,none,False,train-0011-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.275,-0.0012272727272727298,0.0,0.0,0.0,2,6,False,-1,1,Enterprise,none,True,train-0012-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0014-non_responsive,near_term,<=0.3
-0.8,0.275,-0.0012272727272727298,0.0,0.0,0.0,2,6,False,-1,1,Enterprise,none,True,train-0015-disputer,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,SMB,plan_proposal,False,train-0016-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0017-degrading,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0018-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0019-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0020-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0021-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,soft_reminder,True,train-0022-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0023-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,SMB,none,False,train-0025-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0028-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,firm_reminder,False,train-0030-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,plan_proposal,True,train-0031-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0032-reliable_always_late,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0033-disputer,near_term,<=0.3
-0.8,0.875,0.002045454545454546,0.0,1.0,0.0,2,6,False,-1,0,Enterprise,none,False,train-0034-reliable_always_late,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0035-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0037-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,none,False,train-0038-non_responsive,near_term,<=0.3
-0.8,0.65,0.0008181818181818169,0.0,1.0,0.0,2,6,False,-1,0,Enterprise,link_resend,False,train-0039-reliable_always_late,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0040-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0041-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,none,False,train-0042-non_responsive,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0043-reliable_always_late,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,link_resend,False,train-0044-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0045-degrading,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,channel_escalation,False,train-0046-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0047-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0048-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0049-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0052-degrading,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0053-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,firm_reminder,False,train-0054-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,link_resend,False,train-0055-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,none,False,train-0056-reliable_always_late,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,none,False,train-0057-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,True,train-0059-reliable_always_late,near_term,<=0.3
-0.8,0.65,0.0008181818181818169,0.0,1.0,0.0,2,6,False,-1,0,Mid-Market,none,False,train-0061-reliable_always_late,near_term,<=0.3
-0.8,0.35000000000000003,-0.0008181818181818208,0.0,0.0,0.0,2,9999,False,-1,1,Mid-Market,none,False,train-0062-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0063-disputer,near_term,<=0.3
-0.8,0.65,0.0008181818181818169,0.0,1.0,0.0,2,6,False,-1,0,SMB,none,True,train-0065-reliable_always_late,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,link_resend,False,train-0066-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0067-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0068-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0069-non_responsive,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,firm_reminder,False,train-0070-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0071-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,channel_escalation,False,train-0073-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,none,False,train-0074-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0075-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.275,-0.0012272727272727298,0.0,0.0,0.0,2,6,False,-1,1,Mid-Market,soft_reminder,False,train-0076-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,firm_reminder,False,train-0077-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0078-degrading,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0079-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0080-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,SMB,link_resend,False,train-0081-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0082-disputer,near_term,<=0.3
-0.8,0.35000000000000003,-0.0008181818181818208,0.0,0.0,0.0,2,9999,False,-1,1,Enterprise,none,False,train-0083-serial_promiser,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0084-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,soft_reminder,False,train-0085-serial_promiser,near_term,<=0.3
-0.8,0.35000000000000003,-0.0008181818181818208,0.0,0.0,0.0,2,9999,False,-1,1,Enterprise,none,False,train-0086-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0087-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,False,train-0088-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,none,True,train-0089-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0090-non_responsive,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,link_resend,False,train-0091-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,firm_reminder,False,train-0092-disputer,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,False,train-0093-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,SMB,none,False,train-0094-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0095-serial_promiser,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Enterprise,none,False,train-0096-disputer,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0097-serial_promiser,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0098-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,none,True,train-0099-reliable_always_late,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Enterprise,plan_proposal,True,train-0100-non_responsive,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0102-non_responsive,near_term,<=0.3
-0.8,0.7999999999999999,0.0016363636363636357,0.0,0.0,0.0,2,9999,False,-1,0,Mid-Market,none,False,train-0103-cash_flow_strained_genuine,near_term,<=0.3
-0.8,0.575,0.0004090909090909078,0.0,0.0,0.0,2,9999,False,-1,0,SMB,none,True,train-0104-model_citizen,near_term,<=0.3
-0.8,0.5,-1.9729180880970506e-18,0.0,0.0,0.0,2,6,False,-1,0,Mid-Market,none,False,train-0106-serial_promiser,near_term,<=0.3
